1.000000e+02	4.000000e+01
1.014116e+02	4.224671e+01
1.014116e+02	4.224671e+01
1.014116e+02	4.224671e+01
1.014116e+02	4.224671e+01
1.014116e+02	4.224671e+01
1.028028e+02	4.455754e+01
1.028028e+02	4.455754e+01
1.041403e+02	4.684421e+01
1.054872e+02	4.919863e+01
1.068027e+02	5.149858e+01
1.081429e+02	5.387381e+01
1.092819e+02	5.619501e+01
1.099020e+02	5.822191e+01
1.101528e+02	6.062424e+01
1.101255e+02	6.328723e+01
1.098437e+02	6.570735e+01
1.092195e+02	6.813412e+01
1.082917e+02	7.060178e+01
1.071473e+02	7.298399e+01
1.058097e+02	7.530552e+01
1.043273e+02	7.753794e+01
1.027218e+02	7.965147e+01
1.010345e+02	8.172581e+01
9.932007e+01	8.379627e+01
9.760374e+01	8.585042e+01
9.586353e+01	8.791853e+01
9.407979e+01	9.008826e+01
9.235140e+01	9.217917e+01
9.062547e+01	9.420844e+01
8.883021e+01	9.626991e+01
8.704145e+01	9.834621e+01
8.526873e+01	1.004627e+02
8.358402e+01	1.024664e+02
8.184575e+01	1.044737e+02
8.011010e+01	1.064566e+02
7.837676e+01	1.085049e+02
7.672267e+01	1.105150e+02
7.494412e+01	1.126231e+02
7.326494e+01	1.143187e+02
7.149119e+01	1.155446e+02
6.946424e+01	1.163922e+02
6.734646e+01	1.168047e+02
6.503220e+01	1.168031e+02
6.251023e+01	1.164387e+02
5.989849e+01	1.158061e+02
5.739081e+01	1.149782e+02
5.739081e+01	1.149782e+02
5.739081e+01	1.149782e+02
5.492969e+01	1.139231e+02
5.492969e+01	1.139231e+02
5.261838e+01	1.126867e+02
5.044570e+01	1.112395e+02
4.842474e+01	1.096161e+02
4.636377e+01	1.077397e+02
4.445081e+01	1.059777e+02
4.243104e+01	1.042279e+02
4.033085e+01	1.024573e+02
3.820200e+01	1.007183e+02
3.611852e+01	9.901320e+01
3.406884e+01	9.730662e+01
3.201024e+01	9.568094e+01
2.988678e+01	9.408750e+01
2.774613e+01	9.244547e+01
2.561051e+01	9.079449e+01
2.348232e+01	8.915902e+01
2.624714e+01	8.917308e+01
2.885902e+01	8.919608e+01
3.149970e+01	8.931788e+01
3.402236e+01	8.969971e+01
3.644624e+01	9.036413e+01
3.894825e+01	9.133310e+01
4.137524e+01	9.244658e+01
4.380494e+01	9.367878e+01
4.625619e+01	9.497507e+01
4.864732e+01	9.624289e+01
5.105219e+01	9.757834e+01
5.341246e+01	9.896610e+01
5.563665e+01	1.003438e+02
5.784781e+01	1.018670e+02
5.990172e+01	1.035318e+02
5.990172e+01	1.035318e+02
6.189298e+01	1.054238e+02
6.380589e+01	1.074595e+02
6.563224e+01	1.095533e+02
6.745538e+01	1.115648e+02
6.913044e+01	1.129919e+02
7.113674e+01	1.141146e+02
7.331152e+01	1.148778e+02
7.558138e+01	1.152534e+02
7.786901e+01	1.152267e+02
8.010519e+01	1.147958e+02
8.219744e+01	1.139751e+02
8.432753e+01	1.127092e+02
8.644384e+01	1.111187e+02
8.842170e+01	1.093543e+02
9.024825e+01	1.074243e+02
9.189261e+01	1.053526e+02
9.328035e+01	1.032010e+02
9.447714e+01	1.008492e+02
9.543776e+01	9.842891e+01
9.617178e+01	9.595921e+01
9.679651e+01	9.334880e+01
9.736904e+01	9.077593e+01
9.792636e+01	8.811083e+01
9.841688e+01	8.556920e+01
9.895955e+01	8.282831e+01
9.948704e+01	8.013931e+01
1.000084e+02	7.748387e+01
1.005851e+02	7.484612e+01
1.011917e+02	7.216843e+01
1.018229e+02	6.952916e+01
1.026042e+02	6.725502e+01
1.036771e+02	6.531694e+01
1.051444e+02	6.355814e+01
1.069588e+02	6.199419e+01
1.091182e+02	6.056901e+01
1.114538e+02	5.932438e+01
1.139135e+02	5.826815e+01
1.163613e+02	5.747325e+01
1.188942e+02	5.693887e+01
1.215242e+02	5.664323e+01
1.241632e+02	5.658037e+01
1.268157e+02	5.673883e+01
1.294452e+02	5.705223e+01
1.321752e+02	5.750650e+01
1.347696e+02	5.808976e+01
1.373645e+02	5.880224e+01
1.399314e+02	5.966106e+01
1.425083e+02	6.071473e+01
1.449644e+02	6.183547e+01
1.474642e+02	6.306031e+01
