	0.000000e+00	0.000000e+00	6.677478e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	9.491204e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	4.529954e-02	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	5.816579e-02	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	1.483383e-01	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	2.714370e-01	0.000000e+00	0.000000e+00
	-1.502324e-05	-1.502324e-05	2.651165e-01	6.933495e-08	7.102467e-08
	-1.052416e-01	-1.052416e-01	9.671796e-02	3.337150e-04	4.110830e-04
	-1.971426e-01	-1.971426e-01	-1.864886e-03	1.204248e-03	1.513462e-03
	-1.884010e-01	-1.884010e-01	-1.358888e-01	2.561040e-03	3.200108e-03
	-2.386925e-01	-2.386925e-01	-2.204882e-01	4.378764e-03	5.392749e-03
	-7.240255e-02	-7.240255e-02	-2.028864e-01	6.210079e-03	7.572018e-03
	2.141304e-01	2.141304e-01	-9.846712e-03	7.634053e-03	9.117922e-03
	2.492913e-02	2.492913e-02	1.686405e-01	8.998252e-03	1.050656e-02
	7.328356e-02	7.328356e-02	-1.258922e-01	1.025282e-02	1.169576e-02
	-7.362188e-02	-7.362188e-02	-2.462055e-02	1.147256e-02	1.290147e-02
	-1.917867e-01	-1.917867e-01	4.379166e-02	1.260770e-02	1.411234e-02
	-1.985560e-01	-1.985560e-01	1.152675e-01	1.366844e-02	1.534760e-02
	-1.040403e-01	-1.040403e-01	-1.711090e-01	1.472501e-02	1.664412e-02
	-3.805052e-02	-3.805052e-02	-2.638874e-01	1.573671e-02	1.789443e-02
	-1.308943e-04	-1.308943e-04	-1.256217e-01	1.666797e-02	1.904561e-02
	0.000000e+00	0.000000e+00	6.092612e-02	1.751940e-02	2.009901e-02
	0.000000e+00	0.000000e+00	1.214832e-01	1.829452e-02	2.105899e-02
	0.000000e+00	0.000000e+00	1.386819e-01	1.899819e-02	2.193135e-02
	0.000000e+00	0.000000e+00	1.514410e-01	1.963575e-02	2.272250e-02
	0.000000e+00	0.000000e+00	1.485304e-01	2.021259e-02	2.343889e-02
	0.000000e+00	0.000000e+00	1.231420e-01	2.073397e-02	2.408688e-02
	0.000000e+00	0.000000e+00	8.883229e-02	2.120485e-02	2.467247e-02
	0.000000e+00	0.000000e+00	5.524684e-02	2.162986e-02	2.520131e-02
	0.000000e+00	0.000000e+00	1.884119e-02	2.201330e-02	2.567865e-02
	0.000000e+00	0.000000e+00	4.464001e-03	2.235909e-02	2.610931e-02
	0.000000e+00	0.000000e+00	-5.366276e-03	2.267084e-02	2.649771e-02
	0.000000e+00	0.000000e+00	-6.450730e-03	2.295184e-02	2.684790e-02
	0.000000e+00	0.000000e+00	7.594271e-04	2.320505e-02	2.716356e-02
	0.000000e+00	0.000000e+00	1.129754e-02	2.343320e-02	2.744804e-02
	0.000000e+00	0.000000e+00	1.601601e-02	2.363873e-02	2.770437e-02
	0.000000e+00	0.000000e+00	2.500975e-02	2.382386e-02	2.793531e-02
	0.000000e+00	0.000000e+00	3.521900e-02	2.399060e-02	2.814334e-02
	0.000000e+00	0.000000e+00	4.160926e-02	2.414076e-02	2.833071e-02
	0.000000e+00	0.000000e+00	4.632943e-02	2.427598e-02	2.849947e-02
	-2.263097e-06	-2.263097e-06	3.257681e-02	2.439774e-02	2.865144e-02
	-1.958631e-03	-1.958631e-03	1.812015e-03	2.450617e-02	2.878891e-02
	-1.205095e-02	-1.205095e-02	-1.230845e-02	2.460600e-02	2.892081e-02
	-2.214147e-02	-2.214147e-02	-4.016166e-02	2.471623e-02	2.906297e-02
	-3.173991e-02	-3.173991e-02	-8.560567e-02	2.485969e-02	2.923592e-02
	-3.373918e-02	-3.373918e-02	-1.254390e-01	2.504540e-02	2.944406e-02
	-1.960878e-02	-1.960878e-02	-1.095760e-01	2.525074e-02	2.965995e-02
	-6.323140e-03	-6.323140e-03	-3.995704e-02	2.545318e-02	2.986464e-02
	-3.136716e-03	-3.136716e-03	1.391178e-02	2.564701e-02	3.005534e-02
	-6.544796e-03	-6.544796e-03	-1.799335e-02	2.583616e-02	3.023309e-02
	-2.052436e-02	-2.052436e-02	-1.706369e-01	2.604598e-02	3.040661e-02
	-5.822380e-02	-5.822380e-02	-2.442268e-01	2.635399e-02	3.062101e-02
	-5.822380e-02	-5.822380e-02	-2.590048e-01	2.677525e-02	3.089380e-02
	-5.822380e-02	-5.822380e-02	-2.580592e-01	2.732991e-02	3.123957e-02
	-2.928360e-02	-2.928360e-02	-2.385373e-01	2.795546e-02	3.162063e-02
	-1.592279e-04	-1.592279e-04	-3.972000e-03	2.856168e-02	3.199164e-02
	0.000000e+00	0.000000e+00	1.539108e-01	2.913938e-02	3.234736e-02
	-7.511629e-06	-7.511629e-06	1.149802e-01	2.968353e-02	3.268461e-02
	-1.916495e-02	-1.916495e-02	-7.457562e-02	3.026597e-02	3.303551e-02
	-1.327128e-01	-1.327128e-01	-1.669112e-01	3.080869e-02	3.336487e-02
	-1.563973e-01	-1.563973e-01	-1.549785e-01	3.131129e-02	3.367195e-02
	-2.210196e-02	-2.210196e-02	-1.702765e-01	3.177451e-02	3.395672e-02
	-1.866566e-07	-1.866566e-07	-1.671114e-02	3.219983e-02	3.421965e-02
	0.000000e+00	0.000000e+00	5.091429e-02	3.258914e-02	3.446154e-02
	0.000000e+00	0.000000e+00	5.952737e-02	3.294462e-02	3.468339e-02
	0.000000e+00	0.000000e+00	4.981055e-02	3.326855e-02	3.488638e-02
	-3.659171e-04	-3.659171e-04	1.428872e-02	3.356321e-02	3.507169e-02
	-6.300587e-03	-6.300587e-03	-3.306529e-02	3.383088e-02	3.524057e-02
	-1.620764e-02	-1.620764e-02	-7.059640e-02	3.407373e-02	3.539424e-02
	-1.373527e-02	-1.373527e-02	-8.869842e-02	3.429385e-02	3.553388e-02
	-9.074538e-03	-9.074538e-03	-1.280712e-01	3.449318e-02	3.566063e-02
	-3.498990e-03	-3.498990e-03	-1.000654e-01	3.467355e-02	3.577557e-02
