	0.000000e+00	0.000000e+00	-7.376374e-04	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.043711e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.169677e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.229127e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.260323e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.277417e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-4.420820e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-5.892328e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.144867e-02	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.511164e-02	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.425950e-02	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.008055e-02	0.000000e+00	0.000000e+00
	-5.046457e-04	-1.366978e-04	2.775594e-03	0.000000e+00	0.000000e+00
	-2.329616e-02	-6.310436e-03	2.433610e-02	8.790175e-06	1.337568e-07
	-1.659384e-01	-4.494886e-02	4.131177e-02	4.137284e-04	7.995281e-06
	-7.169649e-01	-1.941896e-01	4.388100e-02	4.455912e-03	1.028779e-04
	-8.381502e-01	-2.268946e-01	3.962145e-02	2.536555e-02	6.165289e-04
	3.395833e-02	9.184318e-03	2.165119e-02	6.108751e-02	1.506308e-03
	-1.840279e-01	-4.973141e-02	3.570308e-02	9.288310e-02	2.296945e-03
	-4.291821e-01	-1.158864e-01	2.568473e-02	1.245036e-01	3.092102e-03
	-4.391313e-01	-1.184671e-01	1.593838e-02	1.577109e-01	3.954210e-03
	-3.313466e-01	-8.930852e-02	1.797912e-02	1.907573e-01	4.834385e-03
	-1.861260e-01	-5.012177e-02	1.391952e-02	2.231406e-01	5.717227e-03
	-7.597929e-02	-2.044315e-02	7.299518e-03	2.544305e-01	6.575158e-03
	-4.578192e-02	-1.230877e-02	3.315609e-03	2.835259e-01	7.373345e-03
	-3.670902e-02	-9.862711e-03	1.610635e-03	3.102164e-01	8.105756e-03
	-2.609152e-02	-7.005784e-03	-2.618337e-04	3.345971e-01	8.775049e-03
	-2.422993e-02	-6.502369e-03	-1.655889e-03	3.567627e-01	9.383850e-03
	-2.064945e-02	-5.538794e-03	-2.631870e-03	3.768893e-01	9.937095e-03
	-1.371681e-02	-3.677643e-03	-3.655390e-03	3.951305e-01	1.043901e-02
	-3.161338e-03	-8.472618e-04	-4.293570e-03	4.116161e-01	1.089300e-02
	-6.839763e-04	-1.832466e-04	-4.433098e-03	4.264735e-01	1.130218e-02
	-8.432584e-05	-2.258497e-05	-5.146372e-03	4.398557e-01	1.167067e-02
	0.000000e+00	0.000000e+00	-5.344844e-03	4.519068e-01	1.200245e-02
	0.000000e+00	0.000000e+00	-5.455024e-03	4.627581e-01	1.230115e-02
	0.000000e+00	0.000000e+00	-5.347899e-03	4.725281e-01	1.257004e-02
	0.000000e+00	0.000000e+00	-5.917215e-03	4.813242e-01	1.281211e-02
	0.000000e+00	0.000000e+00	-6.701223e-03	4.892430e-01	1.303001e-02
	0.000000e+00	0.000000e+00	-6.812733e-03	4.963716e-01	1.322615e-02
	0.000000e+00	0.000000e+00	-6.903168e-03	5.027888e-01	1.340270e-02
	0.000000e+00	0.000000e+00	-6.670868e-03	5.085653e-01	1.356162e-02
	0.000000e+00	0.000000e+00	-6.439423e-03	5.137651e-01	1.370466e-02
	0.000000e+00	0.000000e+00	-5.761319e-03	5.184455e-01	1.383340e-02
	0.000000e+00	0.000000e+00	-4.700856e-03	5.226583e-01	1.394929e-02
	0.000000e+00	0.000000e+00	-4.150541e-03	5.264504e-01	1.405359e-02
	0.000000e+00	0.000000e+00	-6.470889e-03	5.298635e-01	1.414746e-02
	0.000000e+00	0.000000e+00	-1.293551e-02	5.329356e-01	1.423196e-02
	0.000000e+00	0.000000e+00	-1.995249e-02	5.357006e-01	1.430801e-02
	0.000000e+00	0.000000e+00	-2.678229e-02	5.381894e-01	1.437645e-02
	6.705996e-05	1.791954e-05	-2.892311e-02	5.404294e-01	1.443806e-02
	7.339919e-04	1.961261e-04	-2.651586e-02	5.424454e-01	1.449350e-02
	9.872820e-04	2.637957e-04	-2.033979e-02	5.442575e-01	1.454339e-02
	-3.823802e-03	-1.021659e-03	-8.224336e-03	5.458835e-01	1.458820e-02
	-8.152983e-02	-2.178275e-02	3.473945e-03	5.473831e-01	1.462939e-02
	-3.960014e-01	-1.057978e-01	1.200677e-02	5.499622e-01	1.469900e-02
	-7.530010e-01	-2.011689e-01	1.547371e-02	5.522865e-01	1.476168e-02
	-7.031571e-01	-1.878471e-01	1.465835e-02	5.543810e-01	1.481813e-02
	-1.695507e-01	-4.529393e-02	1.680507e-02	5.562681e-01	1.486896e-02
	-1.643521e-02	-4.390411e-03	1.444871e-02	5.579681e-01	1.491472e-02
	-3.350365e-02	-8.949780e-03	1.489649e-02	5.594994e-01	1.495592e-02
	-1.010071e-01	-2.698135e-02	1.710298e-02	5.608786e-01	1.499302e-02
	-1.887644e-01	-5.042247e-02	1.663874e-02	5.621207e-01	1.502642e-02
	-2.636210e-01	-7.041694e-02	1.361676e-02	5.632394e-01	1.505648e-02
	-2.712238e-01	-7.244671e-02	8.744410e-03	5.642467e-01	1.508355e-02
	-2.472070e-01	-6.603072e-02	1.333708e-03	5.651537e-01	1.510791e-02
	-2.074384e-01	-5.540761e-02	-3.775621e-03	5.659704e-01	1.512984e-02
	-1.489881e-01	-3.979487e-02	-2.263114e-03	5.667057e-01	1.514959e-02
	-1.007460e-01	-2.690911e-02	5.107566e-04	5.673677e-01	1.516736e-02
	-6.922285e-02	-1.848917e-02	5.191518e-03	5.679637e-01	1.518335e-02
	-1.395267e-02	-3.726679e-03	6.609355e-03	5.685002e-01	1.519775e-02
	1.377412e-01	3.678964e-02	5.609335e-03	5.689832e-01	1.521071e-02
	1.906762e-02	5.092786e-03	2.338305e-03	5.694180e-01	1.522238e-02
	2.810739e-04	7.507184e-05	3.743485e-03	5.698094e-01	1.523288e-02
	9.795309e-05	2.616210e-05	2.767052e-03	5.701617e-01	1.524233e-02
	7.927225e-03	2.117257e-03	1.979613e-04	5.704789e-01	1.525083e-02
	1.878091e-03	5.016113e-04	-5.433173e-03	5.707644e-01	1.525849e-02
	1.534540e-05	4.098524e-06	-1.013351e-02	5.710213e-01	1.526538e-02
	8.395351e-03	2.242263e-03	-1.191819e-02	5.712526e-01	1.527158e-02
	2.610623e-02	6.972532e-03	-1.246207e-02	5.714608e-01	1.527717e-02
	2.027120e-02	5.414082e-03	-1.086101e-02	5.716482e-01	1.528219e-02
	3.454143e-03	9.225386e-04	-7.686490e-03	5.718168e-01	1.528671e-02
	0.000000e+00	0.000000e+00	-6.220691e-03	5.719687e-01	1.529078e-02
	0.000000e+00	0.000000e+00	-6.320817e-03	5.721053e-01	1.529445e-02
	0.000000e+00	0.000000e+00	-6.483873e-03	5.722283e-01	1.529774e-02
	0.000000e+00	0.000000e+00	-6.489124e-03	5.723390e-01	1.530071e-02
	0.000000e+00	0.000000e+00	-6.379818e-03	5.724386e-01	1.530338e-02
