	0.000000e+00	0.000000e+00	-7.376374e-04	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-4.178629e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-5.771260e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-6.462739e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-6.792790e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-6.958114e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-7.038269e-03	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.191782e-02	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.485554e-02	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.672791e-02	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.507907e-02	0.000000e+00	0.000000e+00
	0.000000e+00	0.000000e+00	-1.088029e-02	0.000000e+00	0.000000e+00
	-1.000000e-02	-6.289429e-05	2.362362e-03	0.000000e+00	0.000000e+00
	-1.000000e-02	-4.035832e-03	2.607655e-02	1.793008e-04	2.551808e-06
	-1.000000e-02	-3.432065e-02	4.253427e-02	4.918639e-04	7.343155e-06
	-1.000000e-02	-1.852886e-01	4.501378e-02	9.432626e-04	1.580821e-05
	-1.000000e-02	-2.415127e-01	4.214683e-02	1.550012e-03	2.878458e-05
	-1.000000e-02	-9.280773e-03	2.381531e-02	2.282018e-03	4.539518e-05
	-1.000000e-02	-6.011875e-02	3.879747e-02	3.090152e-03	6.388740e-05
	-1.000000e-02	-1.157506e-01	3.235956e-02	3.982974e-03	8.487184e-05
	-1.000000e-02	-1.110508e-01	2.425174e-02	4.919735e-03	1.074192e-04
	-1.000000e-02	-8.486294e-02	2.615295e-02	5.857554e-03	1.304959e-04
	-1.000000e-02	-5.253337e-02	2.316715e-02	6.795123e-03	1.541918e-04
	-1.000000e-02	-2.733638e-02	1.733848e-02	7.747243e-03	1.786851e-04
