-1.323504e-04	1.000000e+00	9.999998e-01	9.999972e-01	9.999997e-01	9.999997e-01	9.999991e-01	-4.437982e-03	6.574207e-03	2.110195e-02	2.957524e-02	1.118323e-04	3.400455e-05
-1.618739e-06	1.000000e+00	9.999998e-01	9.999980e-01	9.999996e-01	9.999996e-01	9.999994e-01	-4.393618e-03	7.450172e-03	2.200994e-02	3.245229e-02	1.234619e-04	3.760581e-05
-4.296260e-06	9.999999e-01	9.999998e-01	9.999981e-01	9.999996e-01	9.999996e-01	9.999995e-01	-4.349725e-03	9.386398e-03	2.265792e-02	3.505046e-02	1.339773e-04	4.085608e-05
0.000000e+00	1.000000e+00	9.999997e-01	9.999983e-01	9.999996e-01	9.999995e-01	9.999996e-01	-4.306227e-03	8.500249e-03	2.362287e-02	3.739446e-02	1.434719e-04	4.378703e-05
0.000000e+00	1.000000e+00	9.999998e-01	9.999987e-01	9.999996e-01	9.999996e-01	9.999996e-01	-4.263165e-03	8.271473e-03	2.274280e-02	3.950782e-02	1.520372e-04	4.642865e-05
0.000000e+00	1.000000e+00	9.999999e-01	9.999992e-01	9.999997e-01	9.999997e-01	9.999997e-01	-4.220533e-03	8.364408e-03	1.859504e-02	4.141241e-02	1.597598e-04	4.880865e-05
0.000000e+00	1.000000e+00	9.999999e-01	9.999994e-01	9.999998e-01	9.999998e-01	9.999995e-01	-4.178328e-03	6.689231e-03	1.583715e-02	4.312836e-02	1.667196e-04	5.095242e-05
0.000000e+00	1.000000e+00	1.000000e+00	9.999994e-01	9.999999e-01	9.999999e-01	9.999992e-01	-4.136545e-03	4.051889e-04	1.465806e-02	4.467401e-02	1.729903e-04	5.288308e-05
0.000000e+00	1.000000e+00	1.000000e+00	9.999995e-01	9.999999e-01	1.000000e+00	9.999990e-01	-4.095179e-03	-4.863330e-03	1.460453e-02	4.606603e-02	1.786389e-04	5.462158e-05
0.000000e+00	1.000000e+00	1.000000e+00	9.999995e-01	9.999999e-01	1.000000e+00	9.999990e-01	-4.054228e-03	-5.451114e-03	1.410619e-02	4.731955e-02	1.837262e-04	5.618690e-05
0.000000e+00	1.000000e+00	1.000000e+00	9.999993e-01	9.999999e-01	9.999999e-01	9.999992e-01	-4.013685e-03	-3.957022e-04	1.354298e-02	4.844824e-02	1.883075e-04	5.759618e-05
1.332986e-05	1.000000e+00	1.000000e+00	9.999989e-01	9.999999e-01	9.999999e-01	9.999994e-01	-3.973415e-03	8.769685e-03	1.311136e-02	4.946440e-02	1.924324e-04	5.886483e-05
1.275984e-04	9.999999e-01	9.999999e-01	9.999985e-01	9.999999e-01	9.999998e-01	9.999995e-01	-3.932405e-03	1.524534e-02	1.244043e-02	5.037879e-02	1.961432e-04	6.000587e-05
7.285822e-04	9.999999e-01	9.999999e-01	9.999985e-01	9.999999e-01	9.999998e-01	9.999994e-01	-3.885795e-03	1.179355e-02	1.187714e-02	5.119935e-02	1.994691e-04	6.102749e-05
1.155698e-03	1.000000e+00	9.999999e-01	9.999983e-01	9.999998e-01	9.999997e-01	9.999990e-01	-3.835380e-03	9.359965e-03	1.433975e-02	5.193299e-02	2.024355e-04	6.193723e-05
3.759902e-03	1.000000e+00	9.999999e-01	9.999971e-01	9.999997e-01	9.999997e-01	9.999979e-01	-3.759427e-03	5.904283e-03	1.878086e-02	5.257134e-02	2.049706e-04	6.271055e-05
6.374591e-03	1.000000e+00	9.999999e-01	9.999964e-01	9.999997e-01	9.999998e-01	9.999970e-01	-3.658087e-03	3.138852e-03	2.065864e-02	5.310544e-02	2.069958e-04	6.332241e-05
-7.133191e-03	1.000000e+00	9.999999e-01	9.999967e-01	9.999996e-01	9.999998e-01	9.999972e-01	-3.692838e-03	4.781422e-03	2.558116e-02	5.363743e-02	2.091404e-04	6.396458e-05
-1.652551e-01	1.000000e+00	9.999998e-01	9.999926e-01	9.999987e-01	9.999993e-01	9.999955e-01	-5.308461e-03	1.025638e-02	4.464714e-02	5.593026e-02	2.248634e-04	6.796450e-05
0.000000e+00	1.000000e+00	9.999999e-01	9.999921e-01	9.999985e-01	9.999993e-01	9.999952e-01	-5.255376e-03	5.740850e-03	4.823546e-02	5.801548e-02	2.407990e-04	7.167782e-05
0.000000e+00	1.000000e+00	9.999999e-01	9.999908e-01	9.999983e-01	9.999992e-01	9.999945e-01	-5.202822e-03	1.715847e-03	5.092138e-02	5.990789e-02	2.563179e-04	7.509802e-05
0.000000e+00	1.000000e+00	9.999999e-01	9.999898e-01	9.999982e-01	9.999989e-01	9.999947e-01	-5.150794e-03	4.542890e-03	5.190703e-02	6.162261e-02	2.710744e-04	7.823121e-05
0.000000e+00	1.000000e+00	9.999999e-01	9.999942e-01	9.999991e-01	9.999996e-01	9.999960e-01	-5.099286e-03	3.348584e-03	3.797848e-02	6.317445e-02	2.848953e-04	8.109046e-05
0.000000e+00	1.000000e+00	9.999999e-01	9.999941e-01	9.999990e-01	9.999996e-01	9.999962e-01	-5.048293e-03	2.031501e-03	4.031182e-02	6.457756e-02	2.977106e-04	8.369241e-05
0.000000e+00	1.000000e+00	9.999999e-01	9.999933e-01	9.999988e-01	9.999995e-01	9.999960e-01	-4.997810e-03	5.702009e-04	4.321338e-02	6.584525e-02	3.095113e-04	8.605524e-05
0.000000e+00	1.000000e+00	9.999999e-01	9.999911e-01	9.999986e-01	9.999994e-01	9.999947e-01	-4.947832e-03	-3.810711e-03	4.689584e-02	6.698991e-02	3.203242e-04	8.819747e-05
0.000000e+00	9.999999e-01	9.999999e-01	9.999883e-01	9.999984e-01	9.999995e-01	9.999925e-01	-4.898354e-03	-1.057603e-02	4.964026e-02	6.802299e-02	3.301962e-04	9.013729e-05
0.000000e+00	9.999998e-01	1.000000e+00	9.999877e-01	9.999984e-01	9.999995e-01	9.999920e-01	-4.849370e-03	-1.633072e-02	5.007572e-02	6.895497e-02	3.391848e-04	9.189207e-05
0.000000e+00	9.999999e-01	9.999999e-01	9.999876e-01	9.999984e-01	9.999995e-01	9.999917e-01	-4.800877e-03	-1.254287e-02	5.095632e-02	6.979549e-02	3.473520e-04	9.347822e-05
0.000000e+00	1.000000e+00	9.999997e-01	9.999891e-01	9.999983e-01	9.999992e-01	9.999926e-01	-4.752868e-03	-7.268743e-03	5.185067e-02	7.055330e-02	3.547609e-04	9.491102e-05
0.000000e+00	1.000000e+00	9.999996e-01	9.999914e-01	9.999983e-01	9.999989e-01	9.999948e-01	-4.705339e-03	-2.929857e-03	5.044042e-02	7.123640e-02	3.614734e-04	9.620461e-05
0.000000e+00	9.999998e-01	9.999992e-01	9.999919e-01	9.999982e-01	9.999983e-01	9.999967e-01	-4.658286e-03	1.697865e-02	4.980564e-02	7.185201e-02	3.675486e-04	9.737200e-05
0.000000e+00	9.999997e-01	9.999991e-01	9.999921e-01	9.999984e-01	9.999982e-01	9.999969e-01	-4.611703e-03	2.513842e-02	4.634524e-02	7.240672e-02	3.730424e-04	9.842513e-05
0.000000e+00	9.999999e-01	9.999996e-01	9.999942e-01	9.999988e-01	9.999989e-01	9.999969e-01	-4.565586e-03	1.463123e-02	4.093416e-02	7.290648e-02	3.780072e-04	9.937489e-05
0.000000e+00	1.000000e+00	9.999999e-01	9.999946e-01	9.999990e-01	9.999994e-01	9.999965e-01	-4.519930e-03	6.286294e-03	3.921675e-02	7.335668e-02	3.824912e-04	1.002312e-04
0.000000e+00	1.000000e+00	9.999999e-01	9.999931e-01	9.999989e-01	9.999996e-01	9.999950e-01	-4.474731e-03	3.714885e-04	4.058717e-02	7.376218e-02	3.865392e-04	1.010031e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999954e-01	9.999993e-01	9.999998e-01	9.999958e-01	-4.429983e-03	-3.854056e-03	3.326805e-02	7.412740e-02	3.901921e-04	1.016987e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999987e-01	9.999998e-01	1.000000e+00	9.999986e-01	-4.385684e-03	-5.188657e-04	1.891081e-02	7.445630e-02	3.934873e-04	1.023256e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999994e-01	9.999999e-01	1.000000e+00	9.999993e-01	-4.341827e-03	-1.031595e-03	1.383506e-02	7.475248e-02	3.964590e-04	1.028903e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999995e-01	9.999999e-01	1.000000e+00	9.999994e-01	-4.298408e-03	-2.237857e-03	1.258548e-02	7.501918e-02	3.991383e-04	1.033991e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999995e-01	9.999999e-01	1.000000e+00	9.999995e-01	-4.255424e-03	-2.988894e-03	1.208714e-02	7.525931e-02	4.015535e-04	1.038573e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999996e-01	9.999999e-01	1.000000e+00	9.999995e-01	-4.212870e-03	-3.551556e-03	1.179493e-02	7.547551e-02	4.037302e-04	1.042701e-04
0.000000e+00	1.000000e+00	9.999999e-01	9.999919e-01	9.999989e-01	9.999996e-01	9.999945e-01	-4.170741e-03	-6.165377e-03	4.222860e-02	7.567017e-02	4.056915e-04	1.046418e-04
0.000000e+00	9.999999e-01	9.999999e-01	9.999847e-01	9.999980e-01	9.999992e-01	9.999906e-01	-4.129034e-03	-1.080205e-02	5.605062e-02	7.584541e-02	4.074587e-04	1.049765e-04
0.000000e+00	9.999999e-01	9.999998e-01	9.999858e-01	9.999981e-01	9.999992e-01	9.999919e-01	-4.087744e-03	-8.927202e-03	5.355266e-02	7.600318e-02	4.090507e-04	1.052780e-04
0.000000e+00	1.000000e+00	9.999998e-01	9.999896e-01	9.999984e-01	9.999993e-01	9.999938e-01	-4.046866e-03	-5.651160e-03	4.900207e-02	7.614520e-02	4.104847e-04	1.055494e-04
0.000000e+00	1.000000e+00	9.999998e-01	9.999923e-01	9.999986e-01	9.999994e-01	9.999949e-01	-4.006398e-03	-4.332777e-03	4.677962e-02	7.627305e-02	4.117763e-04	1.057937e-04
0.000000e+00	1.000000e+00	9.999999e-01	9.999928e-01	9.999986e-01	9.999995e-01	9.999952e-01	-3.966334e-03	-4.809292e-03	4.676589e-02	7.638814e-02	4.129395e-04	1.060137e-04
0.000000e+00	1.000000e+00	9.999999e-01	9.999905e-01	9.999984e-01	9.999993e-01	9.999943e-01	-3.926670e-03	-7.109711e-03	5.070977e-02	7.649173e-02	4.139870e-04	1.062118e-04
0.000000e+00	1.000000e+00	9.999999e-01	9.999879e-01	9.999981e-01	9.999991e-01	9.999938e-01	-3.887404e-03	-7.833947e-03	5.363761e-02	7.658499e-02	4.149303e-04	1.063901e-04
0.000000e+00	9.999999e-01	9.999999e-01	9.999859e-01	9.999980e-01	9.999989e-01	9.999930e-01	-3.848530e-03	-9.103938e-03	5.514409e-02	7.666893e-02	4.157797e-04	1.065507e-04
0.000000e+00	9.999999e-01	9.999999e-01	9.999851e-01	9.999980e-01	9.999990e-01	9.999925e-01	-3.810044e-03	-1.055971e-02	5.504258e-02	7.674448e-02	4.165445e-04	1.066952e-04
0.000000e+00	9.999999e-01	9.999999e-01	9.999850e-01	9.999981e-01	9.999991e-01	9.999922e-01	-3.771944e-03	-1.108156e-02	5.346803e-02	7.681249e-02	4.172330e-04	1.068253e-04
0.000000e+00	9.999999e-01	9.999999e-01	9.999862e-01	9.999983e-01	9.999994e-01	9.999917e-01	-3.734224e-03	-1.142674e-02	5.134064e-02	7.687371e-02	4.178529e-04	1.069424e-04
0.000000e+00	9.999999e-01	9.999999e-01	9.999874e-01	9.999984e-01	9.999995e-01	9.999916e-01	-3.696882e-03	-1.435971e-02	5.028249e-02	7.692880e-02	4.184110e-04	1.070478e-04
0.000000e+00	9.999999e-01	9.999997e-01	9.999869e-01	9.999983e-01	9.999993e-01	9.999914e-01	-3.659913e-03	-1.102394e-02	5.109960e-02	7.697840e-02	4.189134e-04	1.071427e-04
0.000000e+00	1.000000e+00	9.999992e-01	9.999866e-01	9.999979e-01	9.999983e-01	9.999939e-01	-3.623314e-03	2.915501e-03	5.500097e-02	7.702303e-02	4.193657e-04	1.072281e-04
0.000000e+00	1.000000e+00	9.999992e-01	9.999888e-01	9.999978e-01	9.999982e-01	9.999951e-01	-3.587081e-03	8.632256e-03	5.562466e-02	7.706321e-02	4.197729e-04	1.073050e-04
0.000000e+00	1.000000e+00	9.999995e-01	9.999892e-01	9.999977e-01	9.999986e-01	9.999939e-01	-3.551210e-03	4.030293e-03	5.890008e-02	7.709937e-02	4.201394e-04	1.073742e-04
0.000000e+00	1.000000e+00	9.999998e-01	9.999899e-01	9.999980e-01	9.999991e-01	9.999928e-01	-3.515698e-03	-1.212041e-04	5.619667e-02	7.713191e-02	4.204693e-04	1.074364e-04
0.000000e+00	1.000000e+00	9.999999e-01	9.999943e-01	9.999989e-01	9.999996e-01	9.999951e-01	-3.480541e-03	-1.895564e-03	4.188098e-02	7.716121e-02	4.207663e-04	1.074925e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999952e-01	9.999991e-01	9.999998e-01	9.999951e-01	-3.445736e-03	-3.786836e-03	3.753372e-02	7.718757e-02	4.210336e-04	1.075430e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999935e-01	9.999989e-01	9.999997e-01	9.999942e-01	-3.411278e-03	-5.398479e-03	4.104144e-02	7.721130e-02	4.212742e-04	1.075884e-04
0.000000e+00	1.000000e+00	9.999999e-01	9.999949e-01	9.999990e-01	9.999995e-01	9.999962e-01	-3.377166e-03	5.598731e-03	4.035050e-02	7.723266e-02	4.214908e-04	1.076293e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999953e-01	9.999990e-01	9.999997e-01	9.999958e-01	-3.343394e-03	-4.880921e-03	3.967653e-02	7.725188e-02	4.216857e-04	1.076660e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999960e-01	9.999993e-01	9.999999e-01	9.999963e-01	-3.309960e-03	-7.173336e-03	3.381841e-02	7.726918e-02	4.218612e-04	1.076992e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999964e-01	9.999996e-01	9.999999e-01	9.999969e-01	-3.276860e-03	-3.287503e-03	2.640002e-02	7.728475e-02	4.220191e-04	1.077290e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999980e-01	9.999998e-01	1.000000e+00	9.999979e-01	-3.244092e-03	-5.076741e-03	1.910611e-02	7.729876e-02	4.221613e-04	1.077558e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999981e-01	9.999998e-01	9.999999e-01	9.999983e-01	-3.211651e-03	-4.792022e-03	1.786006e-02	7.731138e-02	4.222892e-04	1.077799e-04
0.000000e+00	9.999999e-01	1.000000e+00	9.999989e-01	9.999998e-01	1.000000e+00	9.999981e-01	-3.179534e-03	-9.435461e-03	1.955532e-02	7.732273e-02	4.224044e-04	1.078017e-04
0.000000e+00	1.000000e+00	9.999998e-01	9.999969e-01	9.999996e-01	9.999998e-01	9.999983e-01	-3.147739e-03	8.284450e-03	2.392446e-02	7.733295e-02	4.225080e-04	1.078212e-04
0.000000e+00	1.000000e+00	9.999999e-01	9.999975e-01	9.999997e-01	9.999998e-01	9.999982e-01	-3.116262e-03	3.804888e-03	1.994874e-02	7.734214e-02	4.226013e-04	1.078388e-04
0.000000e+00	1.000000e+00	9.999999e-01	9.999979e-01	9.999998e-01	9.999998e-01	9.999984e-01	-3.085099e-03	3.392082e-03	1.846168e-02	7.735042e-02	4.226852e-04	1.078547e-04
0.000000e+00	1.000000e+00	9.999999e-01	9.999978e-01	9.999997e-01	9.999998e-01	9.999986e-01	-3.054248e-03	7.125170e-03	1.841016e-02	7.735787e-02	4.227608e-04	1.078689e-04
0.000000e+00	9.999999e-01	9.999998e-01	9.999975e-01	9.999997e-01	9.999997e-01	9.999987e-01	-3.023706e-03	1.192150e-02	1.892683e-02	7.736457e-02	4.228288e-04	1.078818e-04
0.000000e+00	9.999999e-01	9.999997e-01	9.999975e-01	9.999997e-01	9.999997e-01	9.999988e-01	-2.993468e-03	1.483903e-02	1.821755e-02	7.737060e-02	4.228900e-04	1.078933e-04
0.000000e+00	9.999999e-01	9.999997e-01	9.999976e-01	9.999997e-01	9.999997e-01	9.999988e-01	-2.963534e-03	1.548467e-02	1.709230e-02	7.737603e-02	4.229451e-04	1.079037e-04
0.000000e+00	1.000000e+00	9.999998e-01	9.999979e-01	9.999998e-01	9.999998e-01	9.999984e-01	-2.933898e-03	3.303697e-03	1.709161e-02	7.738092e-02	4.229947e-04	1.079130e-04
0.000000e+00	1.000000e+00	9.999999e-01	9.999970e-01	9.999996e-01	9.999998e-01	9.999971e-01	-2.904559e-03	-5.930681e-03	2.196523e-02	7.738532e-02	4.230394e-04	1.079215e-04
0.000000e+00	1.000000e+00	9.999998e-01	9.999958e-01	9.999995e-01	9.999998e-01	9.999947e-01	-2.875514e-03	-1.086972e-02	2.834347e-02	7.738928e-02	4.230795e-04	1.079290e-04
0.000000e+00	9.999999e-01	9.999999e-01	9.999950e-01	9.999993e-01	9.999999e-01	9.999927e-01	-2.846759e-03	-1.193681e-02	3.320532e-02	7.739284e-02	4.231157e-04	1.079359e-04
0.000000e+00	9.999999e-01	1.000000e+00	9.999950e-01	9.999992e-01	9.999999e-01	9.999933e-01	-2.818291e-03	-9.292301e-03	3.637093e-02	7.739605e-02	4.231482e-04	1.079420e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999936e-01	9.999987e-01	9.999996e-01	9.999937e-01	-2.790108e-03	-6.342053e-03	4.592562e-02	7.739893e-02	4.231775e-04	1.079475e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999909e-01	9.999977e-01	9.999988e-01	9.999935e-01	-2.762207e-03	-1.783075e-03	6.021781e-02	7.740153e-02	4.232038e-04	1.079525e-04
0.000000e+00	1.000000e+00	1.000000e+00	9.999889e-01	9.999974e-01	9.999988e-01	9.999926e-01	-2.734585e-03	-3.540202e-03	6.430494e-02	7.740387e-02	4.232276e-04	1.079570e-04
0.000000e+00	9.999999e-01	1.000000e+00	9.999912e-01	9.999982e-01	9.999993e-01	9.999936e-01	-2.707239e-03	-9.110553e-03	5.369916e-02	7.740597e-02	4.232489e-04	1.079610e-04
0.000000e+00	9.999999e-01	1.000000e+00	9.999938e-01	9.999988e-01	9.999996e-01	9.999950e-01	-2.680167e-03	-1.156801e-02	4.425946e-02	7.740786e-02	4.232681e-04	1.079646e-04
0.000000e+00	9.999999e-01	1.000000e+00	9.999922e-01	9.999983e-01	9.999994e-01	9.999941e-01	-2.653365e-03	-1.098992e-02	5.164920e-02	7.740957e-02	4.232854e-04	1.079679e-04
0.000000e+00	9.999999e-01	9.999999e-01	9.999883e-01	9.999983e-01	9.999993e-01	9.999927e-01	-2.626831e-03	-8.921070e-03	5.121091e-02	7.741110e-02	4.233010e-04	1.079708e-04
0.000000e+00	1.000000e+00	9.999998e-01	9.999882e-01	9.999983e-01	9.999992e-01	9.999929e-01	-2.600563e-03	-4.925838e-03	5.173524e-02	7.741248e-02	4.233150e-04	1.079735e-04
0.000000e+00	1.000000e+00	9.999999e-01	9.999858e-01	9.999979e-01	9.999990e-01	9.999924e-01	-2.574558e-03	-6.536077e-03	5.590293e-02	7.741372e-02	4.233276e-04	1.079759e-04
0.000000e+00	9.999999e-01	9.999999e-01	9.999841e-01	9.999977e-01	9.999987e-01	9.999919e-01	-2.548812e-03	-8.019813e-03	5.910384e-02	7.741484e-02	4.233389e-04	1.079780e-04
0.000000e+00	9.999999e-01	9.999999e-01	9.999839e-01	9.999976e-01	9.999987e-01	9.999917e-01	-2.523324e-03	-7.884162e-03	6.019897e-02	7.741585e-02	4.233491e-04	1.079799e-04
-4.398584e-02	9.999999e-01	9.999999e-01	9.999845e-01	9.999977e-01	9.999988e-01	9.999917e-01	-2.937949e-03	-9.010110e-03	5.883164e-02	7.741675e-02	4.233583e-04	1.079817e-04
-4.451001e-02	9.999999e-01	9.999999e-01	9.999840e-01	9.999978e-01	9.999989e-01	9.999913e-01	-3.353670e-03	-1.060509e-02	5.741261e-02	7.781758e-02	4.306018e-04	1.094969e-04
-4.029399e-02	9.999999e-01	9.999999e-01	9.999824e-01	9.999978e-01	9.999989e-01	9.999906e-01	-3.723073e-03	-1.123370e-02	5.810879e-02	7.853249e-02	4.436176e-04	1.122757e-04
-2.725373e-02	9.999999e-01	9.999999e-01	9.999830e-01	9.999978e-01	9.999991e-01	9.999904e-01	-3.958379e-03	-1.130984e-02	5.825814e-02	7.941132e-02	4.597151e-04	1.157233e-04
-1.581541e-02	9.999999e-01	9.999998e-01	9.999861e-01	9.999980e-01	9.999993e-01	9.999909e-01	-4.076950e-03	-1.127269e-02	5.614084e-02	8.033642e-02	4.767793e-04	1.193465e-04
-3.604327e-03	1.000000e+00	9.999998e-01	9.999898e-01	9.999982e-01	9.999992e-01	9.999928e-01	-4.072224e-03	-9.043900e-03	5.316591e-02	8.120271e-02	4.928067e-04	1.227270e-04
-7.928126e-04	1.000000e+00	9.999996e-01	9.999916e-01	9.999983e-01	9.999991e-01	9.999940e-01	-4.039429e-03	-8.614860e-03	5.039879e-02	8.199342e-02	5.074537e-04	1.258069e-04
-8.748789e-04	1.000000e+00	9.999995e-01	9.999927e-01	9.999984e-01	9.999989e-01	9.999948e-01	-4.007784e-03	-3.494328e-03	4.863682e-02	8.271556e-02	5.208345e-04	1.286117e-04
-1.327362e-05	9.999999e-01	9.999994e-01	9.999926e-01	9.999982e-01	9.999986e-01	9.999956e-01	-3.967839e-03	9.614925e-03	5.042039e-02	8.336896e-02	5.329492e-04	1.311480e-04
0.000000e+00	9.999999e-01	9.999993e-01	9.999892e-01	9.999975e-01	9.999982e-01	9.999942e-01	-3.928160e-03	1.409422e-02	6.051309e-02	8.395970e-02	5.439057e-04	1.334394e-04
4.878847e-05	9.999999e-01	9.999994e-01	9.999860e-01	9.999969e-01	9.999980e-01	9.999924e-01	-3.888391e-03	1.291505e-02	6.832164e-02	8.449300e-02	5.537973e-04	1.355069e-04
8.624030e-03	1.000000e+00	9.999999e-01	9.999898e-01	9.999980e-01	9.999991e-01	9.999933e-01	-3.763267e-03	2.236205e-03	5.583512e-02	8.490603e-02	5.612842e-04	1.371156e-04
3.357916e-02	1.000000e+00	1.000000e+00	9.999944e-01	9.999990e-01	9.999997e-01	9.999951e-01	-3.389842e-03	-2.430113e-03	3.996055e-02	8.509527e-02	5.640151e-04	1.378035e-04
8.279519e-02	1.000000e+00	1.000000e+00	9.999971e-01	9.999995e-01	9.999999e-01	9.999968e-01	-2.527992e-03	-2.225843e-03	2.826626e-02	8.496355e-02	5.597024e-04	1.370833e-04
1.349809e-01	1.000000e+00	1.000000e+00	9.999986e-01	9.999998e-01	1.000000e+00	9.999981e-01	-1.152903e-03	-1.419059e-03	1.948103e-02	8.454553e-02	5.487285e-04	1.349644e-04
9.140921e-02	1.000000e+00	1.000000e+00	9.999987e-01	9.999998e-01	1.000000e+00	9.999985e-01	-2.272820e-04	4.636863e-04	1.582416e-02	8.404462e-02	5.348195e-04	1.321291e-04
1.273672e-02	1.000000e+00	1.000000e+00	9.999983e-01	9.999998e-01	1.000000e+00	9.999983e-01	-9.764198e-05	-1.351023e-03	1.849455e-02	8.363059e-02	5.216563e-04	1.294479e-04
1.562047e-03	1.000000e+00	9.999999e-01	9.999977e-01	9.999997e-01	9.999999e-01	9.999985e-01	-8.104509e-05	1.939544e-03	2.227733e-02	8.331954e-02	5.098080e-04	1.270410e-04
9.494657e-03	1.000000e+00	9.999999e-01	9.999980e-01	9.999997e-01	9.999999e-01	9.999988e-01	1.471193e-05	3.874153e-03	2.066073e-02	8.307120e-02	4.987449e-04	1.247889e-04
3.680222e-02	1.000000e+00	1.000000e+00	9.999990e-01	9.999999e-01	1.000000e+00	9.999990e-01	3.825870e-04	1.771775e-03	1.537823e-02	8.283320e-02	4.875958e-04	1.224848e-04
6.082256e-02	1.000000e+00	1.000000e+00	9.999995e-01	9.999999e-01	1.000000e+00	9.999993e-01	9.869868e-04	-6.917244e-04	1.186637e-02	8.260668e-02	4.763609e-04	1.201084e-04
5.108533e-02	1.000000e+00	9.999999e-01	9.999991e-01	9.999999e-01	9.999999e-01	9.999996e-01	1.487970e-03	8.505299e-03	1.195679e-02	8.244188e-02	4.656613e-04	1.176895e-04
2.092784e-02	9.999998e-01	9.999997e-01	9.999988e-01	9.999999e-01	9.999998e-01	9.999997e-01	1.682369e-03	1.972644e-02	7.508133e-03	8.236515e-02	4.559433e-04	1.153953e-04
2.092784e-02	9.999996e-01	9.999996e-01	9.999988e-01	9.999999e-01	9.999998e-01	9.999999e-01	1.874824e-03	2.626338e-02	5.831371e-03	8.236650e-02	4.471582e-04	1.132116e-04
